Date,Name,new_cases
2020-12-24,Texas,8013
2020-12-24,Utah,2892
2020-12-24,Virginia,4782
2020-12-24,Virgin Islands,17
2020-12-24,Vermont,101
2020-12-24,Washington,2437
2020-12-24,Wisconsin,3263
2020-12-24,West Virginia,1303
2020-12-24,Wyoming,0
2020-12-24,Guam,55
2020-12-24,Northern Mariana Islands,0
2020-12-25,Alaska,0
2020-12-25,Alabama,3625
2020-12-25,Arkansas,2122
2020-12-25,Arizona,3491
2020-12-25,California,16772
2020-12-25,Colorado,2615
2020-12-25,Connecticut,0
2020-12-25,District of Columbia,0
2020-12-25,Delaware,638
2020-12-25,Florida,0
2020-12-25,Georgia,5493
2020-12-25,Hawaii,154
2020-12-25,Iowa,605
2020-12-25,Idaho,0
2020-12-25,Illinois,5460
2020-12-25,Indiana,5444
2020-12-25,Kansas,114
2020-12-25,Kentucky,387
2020-12-25,Louisiana,0
2020-12-25,Massachusetts,0
2020-12-25,Maryland,2332
2020-12-25,Maine,321
2020-12-25,Michigan,142
2020-12-25,Minnesota,0
2020-12-25,Missouri,1186
2020-12-25,Mississippi,1527
2020-12-25,Montana,0
2020-12-25,North Carolina,0
2020-12-25,North Dakota,274
2020-12-25,Nebraska,622
2020-12-25,New Hampshire,0
2020-12-25,New Jersey,5060
2020-12-25,New Mexico,1456
2020-12-25,Nevada,1415
2020-12-25,New York,12881
2020-12-25,Ohio,0
2020-12-25,Oklahoma,0
2020-12-25,Oregon,1011
2020-12-25,Pennsylvania,6483
2020-12-25,Puerto Rico,616
2020-12-25,Rhode Island,0
2020-12-25,South Carolina,0
2020-12-25,South Dakota,0
2020-12-25,Tennessee,8892
2020-12-25,Texas,2087
2020-12-25,Utah,0
2020-12-25,Virginia,4078
2020-12-25,Virgin Islands,12
2020-12-25,Vermont,0
2020-12-25,Washington,420
2020-12-25,Wisconsin,1639
2020-12-25,West Virginia,1597
2020-12-25,Wyoming,0
2020-12-25,Guam,2
2020-12-25,Northern Mariana Islands,0
2020-12-26,Alaska,371
2020-12-26,Alabama,1032
2020-12-26,Arkansas,702
2020-12-26,Arizona,6284
2020-12-26,California,64987
2020-12-26,Colorado,1540
2020-12-26,Connecticut,0
2020-12-26,District of Columbia,274
2020-12-26,Delaware,820
2020-12-26,Florida,17042
2020-12-26,Georgia,3887
2020-12-26,Hawaii,109
2020-12-26,Iowa,527
2020-12-26,Idaho,503
2020-12-26,Illinois,3422
2020-12-26,Indiana,3842
2020-12-26,Kansas,15
2020-12-26,Kentucky,3629
2020-12-26,Louisiana,0
2020-12-26,Massachusetts,7677
2020-12-26,Maryland,2280
2020-12-26,Maine,0
2020-12-26,Michigan,7313
2020-12-26,Minnesota,2142
2020-12-26,Missouri,1630
2020-12-26,Mississippi,845
2020-12-26,Montana,455
2020-12-26,North Carolina,16719
2020-12-26,North Dakota,133
2020-12-26,Nebraska,312
2020-12-26,New Hampshire,1031
2020-12-26,New Jersey,3999
2020-12-26,New Mexico,605
2020-12-26,Nevada,2252
2020-12-26,New York,11048
2020-12-26,Ohio,11018
2020-12-26,Oklahoma,3955
2020-12-26,Oregon,515
2020-12-26,Pennsylvania,7077
2020-12-26,Puerto Rico,1019
2020-12-26,Rhode Island,0
2020-12-26,South Carolina,3864
2020-12-26,South Dakota,417
2020-12-26,Tennessee,4978
2020-12-26,Texas,5749
2020-12-26,Utah,3489
2020-12-26,Virginia,1584
2020-12-26,Virgin Islands,0
2020-12-26,Vermont,185
2020-12-26,Washington,3074
2020-12-26,Wisconsin,677
2020-12-26,West Virginia,1341
2020-12-26,Wyoming,482
2020-12-26,Guam,1
2020-12-26,Northern Mariana Islands,4
2020-12-27,Alaska,300
2020-12-27,Alabama,2170
2020-12-27,Arkansas,908
2020-12-27,Arizona,1212
2020-12-27,California,37555
2020-12-27,Colorado,1407
2020-12-27,Connecticut,0
2020-12-27,District of Columbia,492
2020-12-27,Delaware,584
2020-12-27,Florida,7391
2020-12-27,Georgia,3441
2020-12-27,Hawaii,94
2020-12-27,Iowa,506
2020-12-27,Idaho,395
2020-12-27,Illinois,3822
2020-12-27,Indiana,1828
2020-12-27,Kansas,82
2020-12-27,Kentucky,1367
2020-12-27,Louisiana,3223
2020-12-27,Massachusetts,3134
2020-12-27,Maryland,1849
2020-12-27,Maine,333
2020-12-27,Michigan,92
2020-12-27,Minnesota,2516
2020-12-27,Missouri,1857
2020-12-27,Mississippi,1365
2020-12-27,Montana,259
2020-12-27,North Carolina,2725
2020-12-27,North Dakota,110
2020-12-27,Nebraska,614
2020-12-27,New Hampshire,876
2020-12-27,New Jersey,2320
2020-12-27,New Mexico,741
2020-12-27,Nevada,1324
2020-12-27,New York,8205
2020-12-27,Ohio,5857
2020-12-27,Oklahoma,2631
2020-12-27,Oregon,1386
2020-12-27,Pennsylvania,4621
2020-12-27,Puerto Rico,784
2020-12-27,Rhode Island,0
2020-12-27,South Carolina,7287
2020-12-27,South Dakota,427
2020-12-27,Tennessee,3054
2020-12-27,Texas,22672
2020-12-27,Utah,796
2020-12-27,Virginia,3999
2020-12-27,Virgin Islands,0
2020-12-27,Vermont,63
2020-12-27,Washington,273
2020-12-27,Wisconsin,2558
2020-12-27,West Virginia,533
2020-12-27,Wyoming,54
2020-12-27,Guam,1
2020-12-27,Northern Mariana Islands,0
2020-12-28,Alaska,127
2020-12-28,Alabama,2269
2020-12-28,Arkansas,1651
2020-12-28,Arizona,10127
2020-12-28,California,41720
2020-12-28,Colorado,1973
2020-12-28,Connecticut,8457
2020-12-28,District of Columbia,140
2020-12-28,Delaware,431
2020-12-28,Florida,8198
2020-12-28,Georgia,4142
2020-12-28,Hawaii,45
2020-12-28,Iowa,1350
2020-12-28,Idaho,1168
2020-12-28,Illinois,4731
2020-12-28,Indiana,2461
2020-12-28,Kansas,5922
2020-12-28,Kentucky,2189
2020-12-28,Louisiana,817
2020-12-28,Massachusetts,4198
2020-12-28,Maryland,1987
2020-12-28,Maine,439
2020-12-28,Michigan,3715
2020-12-28,Minnesota,1077
2020-12-28,Missouri,2992
2020-12-28,Mississippi,1701
2020-12-28,Montana,300
2020-12-28,North Carolina,4541
2020-12-28,North Dakota,93
2020-12-28,Nebraska,1017
2020-12-28,New Hampshire,861
2020-12-28,New Jersey,2744
2020-12-28,New Mexico,691
2020-12-28,Nevada,1013
2020-12-28,New York,10334
2020-12-28,Ohio,4519
2020-12-28,Oklahoma,3448
2020-12-28,Oregon,569
2020-12-28,Pennsylvania,5122
2020-12-28,Puerto Rico,431
2020-12-28,Rhode Island,3536
2020-12-28,South Carolina,1871
2020-12-28,South Dakota,268
2020-12-28,Tennessee,3495
2020-12-28,Texas,20471
2020-12-28,Utah,1716
2020-12-28,Virginia,2599
2020-12-28,Virgin Islands,0
2020-12-28,Vermont,91
2020-12-28,Washington,2511
2020-12-28,Wisconsin,1557
2020-12-28,West Virginia,726
2020-12-28,Wyoming,504
2020-12-28,Guam,11
2020-12-28,Northern Mariana Islands,0
2020-12-29,Alaska,182
2020-12-29,Alabama,3907
2020-12-29,Arkansas,2718
2020-12-29,Arizona,5932
2020-12-29,California,34166
2020-12-29,Colorado,1869
2020-12-29,Connecticut,767
2020-12-29,District of Columbia,193
2020-12-29,Delaware,701
2020-12-29,Florida,12075
2020-12-29,Georgia,9185
2020-12-29,Hawaii,71
2020-12-29,Iowa,1661
2020-12-29,Idaho,1460
2020-12-29,Illinois,5720
2020-12-29,Indiana,3986
2020-12-29,Kansas,320
2020-12-29,Kentucky,3141
2020-12-29,Louisiana,3946
2020-12-29,Massachusetts,4145
2020-12-29,Maryland,1825
2020-12-29,Maine,590
2020-12-29,Michigan,3794
2020-12-29,Minnesota,972
2020-12-29,Missouri,3141
2020-12-29,Mississippi,1943
2020-12-29,Montana,436
2020-12-29,North Carolina,4449
2020-12-29,North Dakota,271
2020-12-29,Nebraska,989
2020-12-29,New Hampshire,1027
2020-12-29,New Jersey,3657
2020-12-29,New Mexico,1249
2020-12-29,Nevada,1725
2020-12-29,New York,12020
2020-12-29,Ohio,7526
2020-12-29,Oklahoma,1194
2020-12-29,Oregon,955
2020-12-29,Pennsylvania,8658
2020-12-29,Puerto Rico,2132
2020-12-29,Rhode Island,1187
2020-12-29,South Carolina,2552
2020-12-29,South Dakota,500
2020-12-29,Tennessee,4760
2020-12-29,Texas,23823
2020-12-29,Utah,2736
2020-12-29,Virginia,4122
2020-12-29,Virgin Islands,0
2020-12-29,Vermont,82
2020-12-29,Washington,2145
2020-12-29,Wisconsin,2919
2020-12-29,West Virginia,1337
2020-12-29,Wyoming,219
2020-12-29,Guam,12
2020-12-29,Northern Mariana Islands,0
2020-12-30,Alaska,385
2020-12-30,Alabama,5016
2020-12-30,Arkansas,3184
2020-12-30,Arizona,4818
2020-12-30,California,32386
2020-12-30,Colorado,2568
2020-12-30,Connecticut,1696
2020-12-30,District of Columbia,223
2020-12-30,Delaware,407
2020-12-30,Florida,13871
2020-12-30,Georgia,8960
2020-12-30,Hawaii,104
2020-12-30,Iowa,1757
2020-12-30,Idaho,1241
2020-12-30,Illinois,7731
2020-12-30,Indiana,4737
2020-12-30,Kansas,5946
2020-12-30,Kentucky,3840
2020-12-30,Louisiana,6744
2020-12-30,Massachusetts,6839
2020-12-30,Maryland,2614
2020-12-30,Maine,590
2020-12-30,Michigan,3847
2020-12-30,Minnesota,1997
2020-12-30,Missouri,3430
2020-12-30,Mississippi,3023
2020-12-30,Montana,836
2020-12-30,North Carolina,8681
2020-12-30,North Dakota,372
2020-12-30,Nebraska,1493
2020-12-30,New Hampshire,545
2020-12-30,New Jersey,4718
2020-12-30,New Mexico,1311
2020-12-30,Nevada,2642
2020-12-30,New York,12917
2020-12-30,Ohio,8178
2020-12-30,Oklahoma,3249
2020-12-30,Oregon,1043
2020-12-30,Pennsylvania,8627
2020-12-30,Puerto Rico,98
2020-12-30,Rhode Island,1160
2020-12-30,South Carolina,2873
2020-12-30,South Dakota,562
2020-12-30,Tennessee,8903
2020-12-30,Texas,19484
2020-12-30,Utah,2614
2020-12-30,Virginia,4048
2020-12-30,Virgin Islands,31
2020-12-30,Vermont,74
2020-12-30,Washington,1763
2020-12-30,Wisconsin,3170
2020-12-30,West Virginia,1452
2020-12-30,Wyoming,210
2020-12-30,Guam,15
2020-12-30,Northern Mariana Islands,0
2020-12-31,Alaska,499
2020-12-31,Alabama,4406
2020-12-31,Arkansas,2708
2020-12-31,Arizona,8463
2020-12-31,California,32264
2020-12-31,Colorado,2893
2020-12-31,Connecticut,2045
2020-12-31,District of Columbia,225
2020-12-31,Delaware,860
2020-12-31,Florida,17192
2020-12-31,Georgia,11204
2020-12-31,Hawaii,175
2020-12-31,Iowa,1645
2020-12-31,Idaho,1238
2020-12-31,Illinois,7987
2020-12-31,Indiana,6476
2020-12-31,Kansas,94
2020-12-31,Kentucky,838
2020-12-31,Louisiana,4046
2020-12-31,Massachusetts,7260
2020-12-31,Maryland,2953
2020-12-31,Maine,702
2020-12-31,Michigan,267
2020-12-31,Minnesota,2195
2020-12-31,Missouri,4873
2020-12-31,Mississippi,2756
2020-12-31,Montana,349
2020-12-31,North Carolina,5950
2020-12-31,North Dakota,294
2020-12-31,Nebraska,1410
2020-12-31,New Hampshire,786
2020-12-31,New Jersey,5096
2020-12-31,New Mexico,1678
2020-12-31,Nevada,2145
2020-12-31,New York,15393
2020-12-31,Ohio,9632
2020-12-31,Oklahoma,3906
2020-12-31,Oregon,1628
2020-12-31,Pennsylvania,9350
2020-12-31,Puerto Rico,403
2020-12-31,Rhode Island,0
2020-12-31,South Carolina,4032
2020-12-31,South Dakota,444
2020-12-31,Tennessee,6122
2020-12-31,Texas,16870
2020-12-31,Utah,4672
2020-12-31,Virginia,5239
2020-12-31,Virgin Islands,21
2020-12-31,Vermont,136
2020-12-31,Washington,3609
2020-12-31,Wisconsin,4212
2020-12-31,West Virginia,1109
2020-12-31,Wyoming,276
2020-12-31,Guam,9
2020-12-31,Northern Mariana Islands,0
2021-01-01,Alaska,0
2021-01-01,Alabama,4521
2021-01-01,Arkansas,4304
2021-01-01,Arizona,6438
2021-01-01,California,37957
2021-01-01,Colorado,2778
2021-01-01,Connecticut,0
2021-01-01,District of Columbia,269
2021-01-01,Delaware,608
2021-01-01,Florida,0
2021-01-01,Georgia,10885
2021-01-01,Hawaii,277
2021-01-01,Iowa,1268
2021-01-01,Idaho,0
2021-01-01,Illinois,447
2021-01-01,Indiana,6295
2021-01-01,Kansas,4897
2021-01-01,Kentucky,642
2021-01-01,Louisiana,0
2021-01-01,Massachusetts,0
2021-01-01,Maryland,3553
2021-01-01,Maine,0
2021-01-01,Michigan,177
2021-01-01,Minnesota,0
2021-01-01,Missouri,2580
2021-01-01,Mississippi,2575
2021-01-01,Montana,0
2021-01-01,North Carolina,2906
2021-01-01,North Dakota,275
2021-01-01,Nebraska,772
2021-01-01,New Hampshire,0
2021-01-01,New Jersey,5501
2021-01-01,New Mexico,1245
2021-01-01,Nevada,1868
2021-01-01,New York,17033
2021-01-01,Ohio,0
2021-01-01,Oklahoma,0
2021-01-01,Oregon,1448
2021-01-01,Pennsylvania,6892
2021-01-01,Puerto Rico,763
2021-01-01,Rhode Island,0
2021-01-01,South Carolina,0
2021-01-01,South Dakota,0
2021-01-01,Tennessee,0
2021-01-01,Texas,7798
2021-01-01,Utah,0
2021-01-01,Virginia,5182
2021-01-01,Virgin Islands,5
2021-01-01,Vermont,0
2021-01-01,Washington,521
2021-01-01,Wisconsin,2085
2021-01-01,West Virginia,2486
2021-01-01,Wyoming,0
2021-01-01,Guam,9
2021-01-01,Northern Mariana Islands,0
2021-01-02,Alaska,809
2021-01-02,Alabama,3711
2021-01-02,Arkansas,2000
2021-01-02,Arizona,8895
2021-01-02,California,52197
2021-01-02,Colorado,2097
2021-01-02,Connecticut,4412
2021-01-02,District of Columbia,257
2021-01-02,Delaware,809
2021-01-02,Florida,31518
2021-01-02,Georgia,7127
2021-01-02,Hawaii,159
2021-01-02,Iowa,915
2021-01-02,Idaho,902
2021-01-02,Illinois,11390
2021-01-02,Indiana,5315
2021-01-02,Kansas,0
2021-01-02,Kentucky,6333
2021-01-02,Louisiana,0
2021-01-02,Massachusetts,9003
2021-01-02,Maryland,2952
2021-01-02,Maine,1044
2021-01-02,Michigan,8439
2021-01-02,Minnesota,2530
2021-01-02,Missouri,2677
2021-01-02,Mississippi,1891
2021-01-02,Montana,290
2021-01-02,North Carolina,15966
2021-01-02,North Dakota,121
2021-01-02,Nebraska,763
2021-01-02,New Hampshire,1156
2021-01-02,New Jersey,5511
2021-01-02,New Mexico,1237
2021-01-02,Nevada,2555
2021-01-02,New York,15849
2021-01-02,Ohio,14293
2021-01-02,Oklahoma,5119
2021-01-02,Oregon,971
2021-01-02,Pennsylvania,8779
2021-01-02,Puerto Rico,878
2021-01-02,Rhode Island,0
2021-01-02,South Carolina,5211
2021-01-02,South Dakota,665
2021-01-02,Tennessee,16827
2021-01-02,Texas,13897
2021-01-02,Utah,5135
2021-01-02,Virginia,3989
2021-01-02,Virgin Islands,6
2021-01-02,Vermont,277
2021-01-02,Washington,1705
2021-01-02,Wisconsin,1129
2021-01-02,West Virginia,1507
2021-01-02,Wyoming,164
2021-01-02,Guam,0
2021-01-02,Northern Mariana Islands,0
2021-01-03,Alaska,297
2021-01-03,Alabama,2476
2021-01-03,Arkansas,2033
2021-01-03,Arizona,17222
2021-01-03,California,35915
2021-01-03,Colorado,2040
2021-01-03,Connecticut,0
2021-01-03,District of Columbia,255
2021-01-03,Delaware,611
2021-01-03,Florida,10603
2021-01-03,Georgia,5628
2021-01-03,Hawaii,122
2021-01-03,Iowa,820
2021-01-03,Idaho,278
2021-01-03,Illinois,4428
2021-01-03,Indiana,2989
2021-01-03,Kansas,0
2021-01-03,Kentucky,2675
2021-01-03,Louisiana,5783
2021-01-03,Massachusetts,3481
2021-01-03,Maryland,2148
2021-01-03,Maine,347
2021-01-03,Michigan,222
2021-01-03,Minnesota,2712
2021-01-03,Missouri,2595
2021-01-03,Mississippi,1784
2021-01-03,Montana,390
2021-01-03,North Carolina,5318
2021-01-03,North Dakota,150
2021-01-03,Nebraska,707
2021-01-03,New Hampshire,1266
2021-01-03,New Jersey,3670
2021-01-03,New Mexico,1015
2021-01-03,Nevada,2268
2021-01-03,New York,12232
2021-01-03,Ohio,6808
2021-01-03,Oklahoma,8017
2021-01-03,Oregon,1397
2021-01-03,Pennsylvania,4476
2021-01-03,Puerto Rico,237
2021-01-03,Rhode Island,0
2021-01-03,South Carolina,8951
2021-01-03,South Dakota,703
2021-01-03,Tennessee,3957
2021-01-03,Texas,16207
2021-01-03,Utah,1726
2021-01-03,Virginia,5010
2021-01-03,Virgin Islands,0
2021-01-03,Vermont,104
2021-01-03,Washington,5267
2021-01-03,Wisconsin,2593
2021-01-03,West Virginia,1731
2021-01-03,Wyoming,302
2021-01-03,Guam,1
2021-01-03,Northern Mariana Islands,0
2021-01-04,Alaska,264
2021-01-04,Alabama,2161
2021-01-04,Arkansas,1306
2021-01-04,Arizona,5158
2021-01-04,California,40723
2021-01-04,Colorado,2745
2021-01-04,Connecticut,4516
2021-01-04,District of Columbia,140
2021-01-04,Delaware,849
2021-01-04,Florida,11256
2021-01-04,Georgia,5144
2021-01-04,Hawaii,75
2021-01-04,Iowa,1641
2021-01-04,Idaho,1265
2021-01-04,Illinois,5354
2021-01-04,Indiana,3617
2021-01-04,Kansas,4038
2021-01-04,Kentucky,3619
2021-01-04,Louisiana,1123
2021-01-04,Massachusetts,4920
2021-01-04,Maryland,2483
2021-01-04,Maine,376
2021-01-04,Michigan,5684
2021-01-04,Minnesota,3144
2021-01-04,Missouri,3256
2021-01-04,Mississippi,1616
2021-01-04,Montana,372
2021-01-04,North Carolina,6758
2021-01-04,North Dakota,199
2021-01-04,Nebraska,741
2021-01-04,New Hampshire,878
2021-01-04,New Jersey,51092
2021-01-04,New Mexico,921
2021-01-04,Nevada,1468
2021-01-04,New York,11242
2021-01-04,Ohio,5942
2021-01-04,Oklahoma,2699
2021-01-04,Oregon,728
2021-01-04,Pennsylvania,4562
2021-01-04,Puerto Rico,636
2021-01-04,Rhode Island,4759
2021-01-04,South Carolina,3803
2021-01-04,South Dakota,111
2021-01-04,Tennessee,3838
2021-01-04,Texas,23115
2021-01-04,Utah,2160
2021-01-04,Virginia,3771
2021-01-04,Virgin Islands,0
2021-01-04,Vermont,80
2021-01-04,Washington,2771
2021-01-04,Wisconsin,1626
2021-01-04,West Virginia,828
2021-01-04,Wyoming,372
2021-01-04,Guam,17
2021-01-04,Northern Mariana Islands,0
2021-01-05,Alaska,192
2021-01-05,Alabama,5498
2021-01-05,Arkansas,4107
2021-01-05,Arizona,10134
2021-01-05,California,37261
2021-01-05,Colorado,3244
2021-01-05,Connecticut,2332
2021-01-05,District of Columbia,262
2021-01-05,Delaware,767
2021-01-05,Florida,15431
2021-01-05,Georgia,9900
2021-01-05,Hawaii,107
2021-01-05,Iowa,1942
2021-01-05,Idaho,1301
2021-01-05,Illinois,7052
2021-01-05,Indiana,3413
2021-01-05,Kansas,310
2021-01-05,Kentucky,2448
2021-01-05,Louisiana,4467
2021-01-05,Massachusetts,4620
2021-01-05,Maryland,1957
2021-01-05,Maine,597
2021-01-05,Michigan,3137
2021-01-05,Minnesota,1573
2021-01-05,Missouri,3085
2021-01-05,Mississippi,1767
2021-01-05,Montana,776
2021-01-05,North Carolina,6291
2021-01-05,North Dakota,254
2021-01-05,Nebraska,1289
2021-01-05,New Hampshire,664
2021-01-05,New Jersey,6264
2021-01-05,New Mexico,1184
2021-01-05,Nevada,2386
2021-01-05,New York,13142
2021-01-05,Ohio,7580
2021-01-05,Oklahoma,1497
2021-01-05,Oregon,1035
2021-01-05,Pennsylvania,8991
2021-01-05,Puerto Rico,514
2021-01-05,Rhode Island,1144
2021-01-05,South Carolina,2601
2021-01-05,South Dakota,433
2021-01-05,Tennessee,5196
2021-01-05,Texas,31007
2021-01-05,Utah,3318
2021-01-05,Virginia,4377
2021-01-05,Virgin Islands,0
2021-01-05,Vermont,165
2021-01-05,Washington,2385
2021-01-05,Wisconsin,4019
2021-01-05,West Virginia,1276
2021-01-05,Wyoming,322
2021-01-05,Guam,13
2021-01-05,Northern Mariana Islands,0
2021-01-06,Alaska,334
2021-01-06,Alabama,4591
2021-01-06,Arkansas,3705
2021-01-06,Arizona,6947
2021-01-06,California,36672
2021-01-06,Colorado,2077
2021-01-06,Connecticut,2486
2021-01-06,District of Columbia,316
2021-01-06,Delaware,629
2021-01-06,Florida,17783
2021-01-06,Georgia,7388
2021-01-06,Hawaii,126
2021-01-06,Iowa,2478
2021-01-06,Idaho,1188
2021-01-06,Illinois,7444
2021-01-06,Indiana,6151
2021-01-06,Kansas,5288
2021-01-06,Kentucky,5447
2021-01-06,Louisiana,6876
2021-01-06,Massachusetts,6851
2021-01-06,Maryland,3152
2021-01-06,Maine,525
2021-01-06,Michigan,4609
2021-01-06,Minnesota,2335
2021-01-06,Missouri,2857
2021-01-06,Mississippi,2791
2021-01-06,Montana,626
2021-01-06,North Carolina,6385
2021-01-06,North Dakota,338
2021-01-06,Nebraska,1558
2021-01-06,New Hampshire,846
2021-01-06,New Jersey,5852
2021-01-06,New Mexico,1485
2021-01-06,Nevada,2065
2021-01-06,New York,16016
2021-01-06,Ohio,7814
2021-01-06,Oklahoma,3305
2021-01-06,Oregon,735
2021-01-06,Pennsylvania,9402
2021-01-06,Puerto Rico,293
2021-01-06,Rhode Island,1611
2021-01-06,South Carolina,5162
2021-01-06,South Dakota,608
2021-01-06,Tennessee,7950
2021-01-06,Texas,25341
2021-01-06,Utah,3769
2021-01-06,Virginia,5387
2021-01-06,Virgin Islands,0
2021-01-06,Vermont,120
2021-01-06,Washington,2077
2021-01-06,Wisconsin,4109
2021-01-06,West Virginia,1516
2021-01-06,Wyoming,321
2021-01-06,Guam,21
2021-01-06,Northern Mariana Islands,2
2021-01-07,Alaska,325
2021-01-07,Alabama,5046
2021-01-07,Arkansas,3323
2021-01-07,Arizona,9760
2021-01-07,California,40397
2021-01-07,Colorado,4438
2021-01-07,Connecticut,3304
2021-01-07,District of Columbia,268
2021-01-07,Delaware,1220
2021-01-07,Florida,19816
2021-01-07,Georgia,9669
2021-01-07,Hawaii,286
2021-01-07,Iowa,2413
2021-01-07,Idaho,1178
2021-01-07,Illinois,8853
2021-01-07,Indiana,7279
2021-01-07,Kansas,552
2021-01-07,Kentucky,4959
2021-01-07,Louisiana,4530
2021-01-07,Massachusetts,7548
2021-01-07,Maryland,2970
2021-01-07,Maine,535
2021-01-07,Michigan,4309
2021-01-07,Minnesota,1983
2021-01-07,Missouri,4876
2021-01-07,Mississippi,3255
2021-01-07,Montana,693
2021-01-07,North Carolina,10614
2021-01-07,North Dakota,324
2021-01-07,Nebraska,965
2021-01-07,New Hampshire,423
2021-01-07,New Jersey,7479
2021-01-07,New Mexico,1835
2021-01-07,Nevada,3369
2021-01-07,New York,17588
2021-01-07,Ohio,10251
2021-01-07,Oklahoma,3781
2021-01-07,Oregon,844
2021-01-07,Pennsylvania,9856
2021-01-07,Puerto Rico,286
2021-01-07,Rhode Island,1128
2021-01-07,South Carolina,4877
2021-01-07,South Dakota,448
2021-01-07,Tennessee,10210
2021-01-07,Texas,22631
2021-01-07,Utah,4597
2021-01-07,Virginia,5379
2021-01-07,Virgin Islands,0
2021-01-07,Vermont,245
2021-01-07,Washington,3243
2021-01-07,Wisconsin,4509
2021-01-07,West Virginia,1324
2021-01-07,Wyoming,278
2021-01-07,Guam,8
2021-01-07,Northern Mariana Islands,1
2021-01-08,Alaska,405
2021-01-08,Alabama,5057
2021-01-08,Arkansas,2944
2021-01-08,Arizona,13763
2021-01-08,California,50923
2021-01-08,Colorado,2467
2021-01-08,Connecticut,3236
2021-01-08,District of Columbia,357
2021-01-08,Delaware,554
2021-01-08,Florida,19530
2021-01-08,Georgia,12979
2021-01-08,Hawaii,283
2021-01-08,Iowa,1573
2021-01-08,Idaho,1078
2021-01-08,Illinois,9203
2021-01-08,Indiana,6099
2021-01-08,Kansas,4875
2021-01-08,Kentucky,4525
2021-01-08,Louisiana,3377
2021-01-08,Massachusetts,8120
2021-01-08,Maryland,3732
2021-01-08,Maine,782
2021-01-08,Michigan,3898
2021-01-08,Minnesota,2374
2021-01-08,Missouri,4747
2021-01-08,Mississippi,2175
2021-01-08,Montana,820
2021-01-08,North Carolina,9879
2021-01-08,North Dakota,283
2021-01-08,Nebraska,1065
2021-01-08,New Hampshire,891
2021-01-08,New Jersey,7021
2021-01-08,New Mexico,1637
2021-01-08,Nevada,2959
2021-01-08,New York,19560
2021-01-08,Ohio,9535
2021-01-08,Oklahoma,5232
2021-01-08,Oregon,1760
2021-01-08,Pennsylvania,10217
2021-01-08,Puerto Rico,2169
2021-01-08,Rhode Island,1023
2021-01-08,South Carolina,6064
2021-01-08,South Dakota,448
2021-01-08,Tennessee,7219
2021-01-08,Texas,23927
2021-01-08,Utah,3793
2021-01-08,Virginia,5238
2021-01-08,Virgin Islands,0
2021-01-08,Vermont,216
2021-01-08,Washington,4109
2021-01-08,Wisconsin,4110
2021-01-08,West Virginia,1896
2021-01-08,Wyoming,479
2021-01-08,Guam,13
2021-01-08,Northern Mariana Islands,0
2021-01-09,Alaska,315
2021-01-09,Alabama,4863
2021-01-09,Arkansas,2886
2021-01-09,Arizona,9754
2021-01-09,California,47271
2021-01-09,Colorado,3392
2021-01-09,Connecticut,0
2021-01-09,District of Columbia,350
2021-01-09,Delaware,972
2021-01-09,Florida,15445
2021-01-09,Georgia,11532
2021-01-09,Hawaii,228
2021-01-09,Iowa,1409
2021-01-09,Idaho,738
2021-01-09,Illinois,6628
2021-01-09,Indiana,5966
2021-01-09,Kansas,106
2021-01-09,Kentucky,4293
2021-01-09,Louisiana,0
2021-01-09,Massachusetts,7414
2021-01-09,Maryland,3754
2021-01-09,Maine,612
2021-01-09,Michigan,2745
2021-01-09,Minnesota,2469
2021-01-09,Missouri,3276
2021-01-09,Mississippi,3203
2021-01-09,Montana,448
2021-01-09,North Carolina,9528
2021-01-09,North Dakota,120
2021-01-09,Nebraska,990
2021-01-09,New Hampshire,719
2021-01-09,New Jersey,7411
2021-01-09,New Mexico,1498
2021-01-09,Nevada,2543
2021-01-09,New York,17839
2021-01-09,Ohio,8374
2021-01-09,Oklahoma,4289
2021-01-09,Oregon,1629
2021-01-09,Pennsylvania,9407
2021-01-09,Puerto Rico,563
2021-01-09,Rhode Island,0
2021-01-09,South Carolina,5908
2021-01-09,South Dakota,321
2021-01-09,Tennessee,6446
2021-01-09,Texas,17730
2021-01-09,Utah,2613
2021-01-09,Virginia,5798
2021-01-09,Virgin Islands,0
2021-01-09,Vermont,171
2021-01-09,Washington,2690
2021-01-09,Wisconsin,3516
2021-01-09,West Virginia,1880
2021-01-09,Wyoming,72
2021-01-09,Guam,5
2021-01-09,Northern Mariana Islands,0
2021-01-10,Alaska,254
2021-01-10,Alabama,2750
2021-01-10,Arkansas,3330
2021-01-10,Arizona,6646
2021-01-10,California,42440
2021-01-10,Colorado,2162
2021-01-10,Connecticut,0
2021-01-10,District of Columbia,334
2021-01-10,Delaware,798
2021-01-10,Florida,12313
2021-01-10,Georgia,7804
2021-01-10,Hawaii,178
2021-01-10,Iowa,511
2021-01-10,Idaho,426
2021-01-10,Illinois,4649
2021-01-10,Indiana,5091
2021-01-10,Kansas,8
2021-01-10,Kentucky,3054
2021-01-10,Louisiana,5398
2021-01-10,Massachusetts,5656
2021-01-10,Maryland,3318
2021-01-10,Maine,279
2021-01-10,Michigan,56
2021-01-10,Minnesota,2159
2021-01-10,Missouri,2300
2021-01-10,Mississippi,2214
2021-01-10,Montana,208
2021-01-10,North Carolina,8788
2021-01-10,North Dakota,158
